cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,done
-1.9752359901507863,-0.1047522546689501,-0.11346259752283246,0.9498645728782087,0,0.8865374024771675,0
-1.459282260388103,0.5503815385878115,-0.14931175403478186,-1.3404801399705373,0,0.8506882459652181,0
-2.182909013229417,0.053537814538983985,0.17299745124831004,0.23690899204873705,0,0.82700254875169,0
-0.8384144123363311,-0.36656575594956786,0.07079133945461027,0.9058268807683452,1,0.9292086605453898,0
-0.5343490094904864,-0.48368366468304336,-0.02598385696553626,0.18311617566921834,1,0.9740161430344637,0
-1.0975246474852995,-0.9245053660651332,0.030695759940734618,-1.3085592287836,0,0.9693042400592654,0
1.5779400439292606,0.16639032376609197,0.10291222626884625,0.5803417226949343,0,0.8970877737311538,0
-0.6875840318707713,-0.5400771691979316,0.11440036555769548,-1.318209255980074,1,0.8855996344423045,0
-1.0515143535005722,-0.7037321559672338,0.17593566176314615,0.9524066850493154,0,0.8240643382368539,0
0.20494119915959264,0.3076599276553553,-0.0306528714527341,-1.3708974500799167,1,0.9693471285472659,0
-1.7235637201211391,0.3624185156430977,-0.08656082870187348,-1.0878078569688876,0,0.9134391712981265,0
1.4505455076193905,0.5043097845153319,0.05851932778494376,-0.6746772284301945,1,0.9414806722150563,0
-2.0421569103371,0.0071537926771829685,-0.03531001020187677,0.4000943767824001,0,0.9646899897981233,0
2.337057295682483,0.7881092104077732,0.03963675220462176,1.429077298893918,0,0.9603632477953783,0
1.3067748926239555,0.8726855067964556,-0.03352595044695686,-1.1465314421401969,1,0.9664740495530432,0
-1.4461647286359725,0.6147418795849788,-0.14539476538184487,-1.0718769923582447,1,0.8546052346181552,0
-2.3734938378067083,0.27118696401637443,-0.01281019105489642,-0.39338880989705904,0,0.9871898089451036,0
1.5142148565832039,-0.39255809281762266,0.07999456739329272,1.0086574132659605,1,0.9200054326067073,0
0.9929152504685623,0.9658898432404424,0.12539991541274528,-0.09830714174755739,0,0.8746000845872547,0
1.099234406596739,-0.4517276656161233,-0.002796290022246878,-0.535168199232535,0,0.9972037099777531,0
1.3020976640925395,-0.5946861560191379,-0.140265324001842,0.18361149662658383,0,0.859734675998158,0
-2.044585671676366,-0.11569177242683448,-0.03574584965688818,-0.7184304076627499,0,0.9642541503431118,0
-0.6793645029874915,-0.8863188585752231,0.11995715618467154,-0.2965202782574372,1,0.8800428438153285,0
-1.8438285142793773,0.9569889293435816,-0.036511965611446484,-0.5021845523038744,0,0.9634880343885535,0
1.7428964442028492,0.17686711283284962,0.08234640252016914,0.912423067243938,0,0.9176535974798309,0
0.591831008772278,0.1139041833283505,0.003022532623119606,1.2727671793140023,1,0.9969774673768804,0
-0.8116894807072839,0.3115925597994398,-0.10842751057916278,0.7787165764707353,1,0.8915724894208372,0
-2.0949199186270864,-0.0059527044455867095,0.12408706286166812,-0.18274927191004942,0,0.8759129371383318,0
-0.9072848557648214,-0.9358729658109168,-0.17421456274438213,0.013004932489991461,0,0.8257854372556179,0
-0.8391200542716142,0.22462257768079352,0.010429028474408103,-1.124778918211693,0,0.9895709715255919,0
1.1021096560227077,0.4323477539128613,-0.12197465665201333,0.7405941334036132,0,0.8780253433479867,0
0.6602758625050229,-0.1665018787518937,-0.18139950164116359,0.28942703818513227,1,0.8186004983588364,0
1.8586211643663675,0.5145911441423858,0.0012293196378812543,1.2073199884123094,0,0.9987706803621188,0
-0.13336835922264356,-0.5459974013231588,-0.00018345666326702315,-0.8981665692745404,1,0.999816543336733,0
-1.825947619496152,-0.557446817867632,0.08669147780212702,0.7791783657978364,0,0.913308522197873,0
1.0235749786703758,-0.6771660246248521,0.10255054038874814,0.5540149851575693,1,0.8974494596112519,0
1.2517682333611075,-0.2560104804216763,0.09544463376232373,-0.7024633985707435,1,0.9045553662376763,0
0.2941305483335821,0.6940240707781671,-0.03789489090787965,0.5021359186224754,0,0.9621051090921203,0
1.3006424637818927,0.6558241242981286,0.05517802084792969,1.2731201417299487,1,0.9448219791520703,0
-0.029781137450924255,-0.2343515840729924,0.03224005666781937,1.2553079630013566,1,0.9677599433321806,0
0.10911758103357139,0.17823747196047313,-0.032865624187010695,0.6588797235484241,1,0.9671343758129893,0
-0.34780311187896196,0.44163263294983124,0.04073211886393116,-1.3557806623978197,1,0.9592678811360689,0
-2.277988191628343,-0.517586450743954,0.187396860339924,1.1167930119604845,0,0.812603139660076,0
-1.8821211504321385,-0.6637178282105058,-0.12867752139750288,0.4733358210136198,1,0.8713224786024971,0
-2.2491399087036754,0.944191986424622,0.17001850813413552,-0.5686972404517967,0,0.8299814918658645,0
0.6547699740661459,0.23511462641923697,-0.1871021396410399,-0.9382489148829021,1,0.8128978603589601,0
-0.8910912908336319,0.9628314436673278,-0.08028491979420418,-1.1513884110080488,0,0.9197150802057958,0
0.04113931759057321,-0.3244880257355418,-0.08876714083176966,-1.3492893022267172,0,0.9112328591682304,0
1.9563190748452466,0.406063399948263,0.05294698020209951,0.7623097438522692,1,0.9470530197979005,0
-1.2033973000854001,-0.5547927269175246,-0.15451674520531536,-0.792471003170174,0,0.8454832547946847,0
-0.43016196942897733,-0.47759965745217414,0.16020364936085682,-1.4272411918702348,1,0.8397963506391432,0
1.2266454650066336,0.023804242539247955,0.1376630401468523,-0.30818804447403214,0,0.8623369598531477,0
-1.3017688056402121,-0.36076374898385755,0.06371557844813139,-0.052178758222983124,1,0.9362844215518686,0
-2.0304964328217934,-0.6647568723188311,-0.017424604479069156,-0.9923093072996193,1,0.9825753955209309,0
-1.0091930260139135,-0.474238596021348,0.18140858165753085,-1.3678549915123508,0,0.8185914183424692,0
-1.6261378211807789,-0.9285032110682707,0.1385828064279129,-0.9326235507057934,0,0.8614171935720871,0
2.0625487312443505,0.4088472429549732,-0.0002869529539583915,0.5373082855097229,1,0.9997130470460416,0
1.4789778219092011,-0.015766685828276783,0.0845849355163564,-1.2532689682463807,1,0.9154150644836436,0
0.6403380312500326,-0.8115138671909488,0.028043649963287842,0.16511109167098148,1,0.9719563500367121,0
1.7830108329010446,-0.6566120137430176,0.03684779788468284,-1.0607640362755,1,0.9631522021153172,0
1.4576259691157492,-0.794930923774712,-0.07082102690569952,-0.9129324792587419,0,0.9291789730943005,0
-1.5044637173470279,0.22518561655175295,-0.015886550662168264,-0.32076635019990407,0,0.9841134493378317,0
1.884283192751893,-0.8115792727750124,-0.17676712049909718,-1.197523991838806,0,0.8232328795009028,0
0.18884276119512355,0.5085646660704322,-0.059770898192535754,-0.9803894916533614,0,0.9402291018074642,0
1.4757127447875003,-0.9589781613592177,0.08205214793674168,-0.4531427656459375,1,0.9179478520632584,0
1.9012382396327676,-0.5012484240082158,0.18989751678209207,-0.5109929835048994,1,0.8101024832179079,0
-0.8735833201350534,0.7813333517838144,0.1940238632477055,0.7478144570271956,0,0.8059761367522945,0
-1.8717507622671516,0.43706263624449204,0.023347882163329614,-1.275653084620727,1,0.9766521178366704,0
-1.30591121979868,-0.8540633341486246,0.04467472350821486,1.0813522069990302,1,0.9553252764917851,0
-0.3498826145939695,0.6422522089703595,-0.13168282327509462,0.9486965122183646,0,0.8683171767249054,0
1.5264708764279669,-0.01392975691959042,0.08183409729118937,0.7979749190758154,0,0.9181659027088106,0
1.731506799630448,0.6935660543376585,-0.17989396586943215,-0.5718829126106025,0,0.8201060341305678,0
-2.3666297734502844,0.2014795489007868,-0.09021669765003273,0.9686453566223623,0,0.9097833023499673,0
0.05158705237231542,0.36366606406571744,0.0705442425126003,-0.9515937591321576,0,0.9294557574873997,0
-0.39642718488586093,0.9870031207914163,-0.07948005488327797,-1.1267723824349152,0,0.9205199451167221,0
-1.3338825097404947,-0.5353289081519637,-0.18861415974604362,-1.365130999531538,0,0.8113858402539564,0
-1.8246462367983225,0.2478911495227767,0.13905370151805382,1.317931089016728,1,0.8609462984819461,0
-0.7794471772625857,-0.07935721988520328,-0.07947172701061808,-0.575967306884179,1,0.9205282729893819,0
2.125966578780092,-0.9210960941546171,-0.18305891078421374,1.2528536405337176,1,0.8169410892157862,0
-0.8486259263003748,-0.9710587169942699,-0.17816375907329948,-0.6821593154420109,0,0.8218362409267005,0
0.0901949843681571,-0.7615428443642827,-0.10401306330751223,1.2226978780090487,0,0.8959869366924877,0
0.9744910026968538,0.29818348107709625,-0.1349113181141805,1.211787158538265,0,0.8650886818858194,0
-0.6545779085793888,0.1343261758267844,0.11493174934988318,1.2710281350321386,1,0.8850682506501169,0
2.264553997060611,0.10685912232745487,-0.07471438444651257,-0.01153968214741874,0,0.9252856155534874,0
2.219747015722134,-0.9362864749434798,0.1276675339316898,1.097838860396676,1,0.8723324660683102,0
-1.191444980038252,-0.061394007279985896,-0.13665852691209895,1.3522976885019604,0,0.863341473087901,0
-0.013207171716549837,0.8492456356850571,-0.002983623771028898,-0.5261491743084615,1,0.9970163762289711,0
-0.9557841128795055,-0.2048162613787068,0.07878755895876097,-0.24337678295233478,1,0.921212441041239,0
-1.0327656269881553,0.24984493957691267,0.06368416776979322,0.6577205620072322,0,0.9363158322302068,0
-2.2229426526982423,0.5596373512462871,0.04237322276078262,-0.5989205348300973,0,0.9576267772392174,0
0.5259088031035049,0.5678505582837752,0.17800025120916016,0.7614279267379769,1,0.8219997487908398,0
0.012859311498535142,0.038560164790542695,-0.11374796311087411,-1.2783235643593982,1,0.8862520368891259,0
-2.152901994000051,0.7159038908046726,-0.0026316533303778478,0.07049515286562658,0,0.9973683466696222,0
-1.0624969716642652,-0.21724381327250608,0.16089287848033926,-1.1330595477487644,0,0.8391071215196607,0
1.9596762526399378,0.7773864295695967,-0.1768625122156292,-0.6200295706899707,0,0.8231374877843708,0
-1.2501029247985322,-0.5195456672089094,-0.18608281560196147,-0.724123822540584,0,0.8139171843980385,0
-1.7045046139621292,-0.4395671860188579,-0.1117463415130759,1.0167962206879984,1,0.8882536584869241,0
-0.05062675066769762,-0.8937587516019978,0.055735890986429754,-0.9194482337814076,0,0.9442641090135703,0
2.3311221797308836,0.5911636730845657,-0.1006104365175309,0.9253437604773569,1,0.8993895634824691,0
-1.238134696744798,-0.16588952753458885,-0.12978948868411322,0.8818810377237658,0,0.8702105113158868,0
0.8262506275482169,-0.5417667721772019,-0.017261829864875622,-0.003350833328310321,1,0.9827381701351243,0
1.2557741535778444,-0.5364194447668407,0.04759759081438339,-0.7984702332116111,0,0.9524024091856166,0
-1.2593397888364815,0.8027998824584663,-0.10535432075998577,-0.8193109801313319,1,0.8946456792400143,0
1.0954384733369258,0.6678332009220738,-0.08351039276275207,-0.10522605865245671,0,0.9164896072372479,0
-0.6346409629475844,0.10706177071436662,0.04758134871602429,-1.473572977819451,0,0.9524186512839757,0
0.6350679868491813,0.23222160083144217,0.18676439881358067,0.09405226383409859,0,0.8132356011864194,0
0.6409426116522945,-0.05134885889941798,0.07321678379655897,1.3583385773011663,0,0.9267832162034411,0
0.17171848355884078,-0.21666691424238227,0.11853683616193064,-1.0358793544122105,1,0.8814631638380693,0
-1.96660910373884,0.830953762436663,-0.055806570297458585,0.22003686442681025,0,0.9441934297025414,0
1.6094519788283423,-0.7487745929593959,-0.09542542341790872,1.3853360659333704,0,0.9045745765820913,0
-0.860255688135668,-0.1631064205675441,-0.01916181559810115,1.0815664184748006,0,0.9808381844018988,0
-1.5047111500806998,-0.3108761840242493,0.12868865523019127,1.0511403491440205,0,0.8713113447698088,0
-2.204279320537133,-0.0036985594977032576,-0.018310450089757097,0.9655497911885673,1,0.9816895499102429,0
0.43628612730356053,-0.08473625090964987,0.14527794628295174,-0.5729291818314431,0,0.8547220537170482,0
0.8523089368429555,0.03777906330216285,0.20479545991125822,1.1718504938004366,1,0.7952045400887418,0
-2.3203784211462906,-0.7201620455460118,-0.17932082705898908,1.3240210536995134,0,0.8206791729410109,0
0.058046679836548876,0.026283003026554175,-0.19047314460092815,-0.01262273010288184,0,0.8095268553990719,0
-1.3128202790498977,-0.5151623722255783,-0.14682191447930137,-0.4362868582216237,1,0.8531780855206986,0
0.6968293939653591,-0.6313373020236175,-0.04844910586730894,-0.25731295318243164,0,0.9515508941326911,0
-1.5630411407760412,-0.8703315624276176,-0.1545933143680638,-0.49738067450620327,0,0.8454066856319362,0
0.9165011428918364,0.5253051175122818,0.15530841612225874,-0.8627446739263798,0,0.8446915838777412,0
-0.5436703377574204,-0.14511615828688007,-0.19980172081966024,0.3553454107586682,0,0.8001982791803397,0
2.096303945936326,0.2532873666235167,-0.07718285185529036,0.18779065873596856,0,0.9228171481447096,0
-1.7398994680992323,0.4551866866094867,-0.13211295024192796,-0.11224478688217321,1,0.8678870497580721,0
-0.7628815149587591,0.358633330627107,0.18081497933600602,-1.2124638399455048,0,0.819185020663994,0
-1.8553270980451724,-0.05899856182063545,0.07101254104892171,0.8906788941179995,0,0.9289874589510783,0
2.0385293677371012,-0.22420294209654035,0.17264067745312592,-0.9751993117476324,0,0.827359322546874,0
1.8112288962287084,-0.24808018071867255,0.1979057296200548,-1.1563138698118556,1,0.8020942703799452,0
-1.161880186967253,0.2800975938601127,-0.0012158358991823104,0.3692141864488423,1,0.9987841641008177,0
0.7679234209640593,-0.010411290116253191,-0.111320293727877,-0.3040669162868306,1,0.888679706272123,0
1.522666560965836,0.6982644959770212,-0.12832763858362908,-1.3205745739430115,0,0.8716723614163709,0
0.2649638956774192,0.7494039686534242,-0.11609699695363282,-0.4332949351168254,0,0.8839030030463672,0
0.14232277610883104,-0.6588792439869631,0.08740059589361923,0.8153410568548884,0,0.9125994041063807,0
-1.2391090036778318,-0.7275326969085487,-0.19255323991646267,0.34574761565129286,0,0.8074467600835373,0
-1.9531067145316836,0.260801852071999,-0.18797971039929245,-0.4116419310390096,0,0.8120202896007076,0
1.9066356381759682,-0.39754850387544116,0.04531189285853984,-0.9245856250962358,1,0.9546881071414601,0
1.922006674383986,-0.9628585624698023,0.05952194448297335,0.39538686241431975,0,0.9404780555170267,0
0.6388869949116862,0.7772853387259102,0.06924516529111077,1.1626659028390658,1,0.9307548347088892,0
-0.7726570029662367,-0.5461984655123835,-0.05368206857738028,0.4388181540477414,1,0.9463179314226198,0
-0.7237940418592277,0.8585613033716182,0.12819090837123018,0.9387115639506725,1,0.8718090916287698,0
1.084587258577149,0.4348689017565073,0.014088702257452762,0.06458351566311293,0,0.9859112977425473,0
1.9061292477723701,0.5253069798229686,-0.16530990102605325,0.6539133202230865,0,0.8346900989739467,0
1.8580148364725626,-0.5970770084136792,0.12448460966121763,1.188680321335057,1,0.8755153903387823,0
1.3434026201165943,-0.5316111487663742,0.18983540244732203,0.8195369347759653,1,0.810164597552678,0
0.6817519015405811,0.04253550764813152,-0.18434478485201172,1.229561860194437,1,0.8156552151479883,0
-1.9961281680237655,-0.6558002947002757,-0.045523789084457006,-0.20658119365182048,1,0.954476210915543,0
-1.6241821723458538,-0.38913661463393545,-0.005230777214240728,1.2126607653811696,1,0.9947692227857593,0
1.9130601049299805,-0.35707504410439106,-0.1481287515271852,0.36470170344512276,0,0.8518712484728148,0
0.5108594863660318,-0.6807401334944718,0.15407004912102548,1.110146298245081,1,0.8459299508789745,0
-2.3558541522401777,-0.5896343332096785,-0.09044129879107156,-1.3818704086864937,1,0.9095587012089285,0
-1.9129365942430459,0.5771036840165131,0.1185805782340891,0.4735571457406085,0,0.8814194217659109,0
0.784808491718668,-0.6656082909054633,0.07164668796986443,1.043925236633696,1,0.9283533120301356,0
-2.37570439753815,-0.943085216312155,0.04108119961368281,-0.9773938990704008,1,0.9589188003863172,0
-1.6281213531960064,0.25870988525787686,-0.1289921463961437,0.48536080039476936,1,0.8710078536038564,0
0.23392218895961348,0.9519662387848999,-0.11702522488917051,0.9748641426498943,1,0.8829747751108294,0
0.9210969489249274,-0.33757237075375723,-0.18966101841118746,-0.6361518911020888,0,0.8103389815888126,0
0.7294140456124825,-0.7626885936074954,-0.10864149192123039,-0.2842610162808239,0,0.8913585080787696,0
-1.323507314589313,0.14077465073506157,-0.06475912763604458,0.20855315549765807,1,0.9352408723639554,0
1.0184602624681722,0.8127084221912924,0.1395878823183562,0.05750306665368621,1,0.8604121176816438,0
-1.2612043800153596,0.5681235596569576,-0.05598147264649658,-1.382431820888593,1,0.9440185273535034,0
-0.8380814488355148,0.245031736825432,0.10668652697878908,-1.2039837057437597,1,0.8933134730212109,0
1.1831587445665157,-0.36988700678480124,-0.02537368413719071,-1.198600262086916,0,0.9746263158628092,0
0.7182379154266303,0.08376034655243991,0.11935982272543924,-0.713196283502475,0,0.8806401772745608,0
1.6762723703720543,-0.8175103173914893,0.1995578005831197,-0.7624076615926523,0,0.8004421994168803,0
0.7565418830416482,0.3578908485613399,-0.10900638717387393,0.7266671513603988,1,0.8909936128261261,0
0.32788129601026395,0.4501920377953017,0.1518211354128641,0.21823315804843357,0,0.8481788645871359,0
-1.950361114425156,0.9300632458198377,0.051044292162119614,0.7919282539357235,1,0.9489557078378804,0
-0.634964145314719,-0.4792052825098567,0.1329462956056464,-1.2903118277673897,1,0.8670537043943536,0
-1.127028635127718,-0.9630871619139547,0.06351449305021037,-0.04435728758519808,0,0.9364855069497896,0
-1.2288497117803987,0.09121692885430122,-0.03186515645213109,-0.5286732622041916,1,0.9681348435478689,0
2.2704506628117387,0.4135810087936289,-0.11393660037388983,1.049817932267239,0,0.8860633996261101,0
-0.5131309215995501,0.580814951765976,-0.18015524058624185,0.6233674707297099,0,0.8198447594137581,0
1.8818234648501435,-0.6125221339503788,0.014882194709040425,1.1077754124803887,1,0.9851178052909596,0
0.629465404786862,-0.4764942619259527,0.20544663360675666,-1.3607186327818197,0,0.7945533663932434,0
1.4150942569999123,0.025181850534592654,0.09973951630095243,0.6624704686998015,1,0.9002604836990475,0
0.012658046904922227,-0.3387983800599963,-0.07234221815381203,0.12002505647873396,1,0.927657781846188,0
0.3691386462065238,0.7210229731748901,0.13709881123634207,0.9750000870466975,0,0.862901188763658,0
-0.03591506966945346,-0.05247969252255946,0.11270429607391433,0.021481772777462993,0,0.8872957039260857,0
-1.4628336585693864,0.5991572882040059,-0.09149460258490161,0.12062723370572703,0,0.9085053974150984,0
1.0677701532552257,0.1612395209647075,-0.20350516177621567,-1.3446978571738046,0,0.7964948382237843,0
-1.0522926602838922,0.546180283234224,-0.1599898544542751,0.5055685951079001,0,0.840010145545725,0
-2.2832833611290213,-0.3346540269393523,0.15809129374075212,-0.6805803731848499,1,0.8419087062592479,0
0.6982670203544057,0.6628332438606224,0.14101991179274123,-1.4409182334635386,1,0.8589800882072588,0
-1.5498687388461652,-0.45085536889795685,-0.08580742863196614,-1.3006885124819099,0,0.9141925713680339,0
2.114201204893989,0.0921976160065816,-0.09000311638682784,1.3718568268980769,0,0.9099968836131722,0
2.1788571696124195,-0.5719857736522516,0.1227104295959354,-0.4617681312604591,0,0.8772895704040646,0
1.9913490730581525,-0.04894695674761329,0.18341199988618181,1.104226885863477,1,0.8165880001138182,0
-0.6232382387738669,-0.3636495809825937,0.11695851059819437,1.3790317022077678,1,0.8830414894018056,0
-2.3258082406614364,-0.4665931387255715,0.04423746567588907,1.3298015665119682,1,0.955762534324111,0
2.0559291004210816,0.933970036056075,-0.1078207042109739,1.1451757220982604,0,0.8921792957890261,0
-0.34471608807689114,-0.6798517890265388,0.01078837600591423,1.1845317373839026,1,0.9892116239940858,0
2.2399431314096137,0.5746516749147905,-0.11165853124942211,-0.6329758669771455,0,0.8883414687505778,0
2.2253758900284137,0.9683299189664298,0.12905678502054815,-1.0455903292189253,0,0.8709432149794518,0
1.6944453862433284,-0.9601970325198443,-0.04736330768206809,0.41778768626377083,0,0.9526366923179319,0
-0.9866453180659887,0.39805482808419,0.13981913392049697,-0.035683224393528334,1,0.8601808660795031,0
-0.5515309027107587,-0.49417638888742577,-0.0496057376652381,-1.203759843914487,1,0.9503942623347619,0
1.685456023280913,-0.9190243513433911,0.13581860077875443,0.5326239480672328,0,0.8641813992212456,0
-0.8787743752498671,-0.1942208420867384,-0.06983983544576361,0.18858002245432015,0,0.9301601645542363,0
-1.586434815906756,0.87043562034175,-0.025084396765196332,1.0892022024313173,0,0.9749156032348036,0
0.27264605980008083,-0.9764698112660046,0.04838964770457352,0.32755138706519604,1,0.9516103522954265,0
2.093542915971749,0.17577138385956337,-0.18004948972146406,0.22183853916526086,1,0.8199505102785359,0
0.9409430240398704,0.0027929571906486483,0.18779875890067957,-0.17774483000211627,0,0.8122012410993205,0
0.33629361642895184,0.746768328742095,0.030840824385873544,-0.11163879033338908,0,0.9691591756141265,0
-1.9335528299003109,-0.8319965709587487,0.003276586155446154,1.3631436809373483,0,0.9967234138445539,0
0.5520346881560148,0.3630520597733007,0.14220607389924314,-1.084661971799282,0,0.8577939261007569,0
2.352258480500464,0.3602193968665546,0.15325458382677073,-0.16134354425343855,1,0.8467454161732293,0
-1.7275967268646846,0.3381600337245665,0.00932710949765772,0.4674817017805286,1,0.9906728905023423,0
0.08798233134593625,0.8846689898700739,0.17902291450753402,-0.20096806322880134,1,0.820977085492466,0
1.8113907452541862,0.6461750580137609,-0.1823748760139546,-0.6503531188777267,0,0.8176251239860454,0
1.1556893652201814,-0.916054547512988,-0.16205839304673986,-0.6379278877114355,1,0.8379416069532601,0
0.9456755567772861,-0.057834298590973665,0.040554268376050445,-0.7990318612268528,1,0.9594457316239495,0
0.9719236031381246,-0.20409388759733305,-0.06114640390848844,-0.46829039825073115,1,0.9388535960915115,0
-0.6744424741451751,-0.3797055578183959,-0.014989655366725696,1.1150243267507012,0,0.9850103446332743,0
-0.9907591475304318,-0.09732654969180543,-0.07203480770108722,0.01567365096898543,1,0.9279651922989127,0
1.4849335462968654,-0.2316116301480451,-0.039920094504571985,-0.7792838157665447,1,0.960079905495428,0
1.4885442944600675,-0.13533220024266934,0.13518881945429947,-0.3464198489204029,0,0.8648111805457005,0
1.7619471291844975,0.958523731217285,0.039166527738953655,-1.182508763764296,0,0.9608334722610463,0
1.9835546522710623,-0.8227340505008385,0.20838736614978579,1.2121072192162137,0,0.7916126338502142,0
0.054443514532501514,0.8444617396774596,0.12020238388698348,-0.2754065037257041,0,0.8797976161130165,0
